age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
47,management,married,basic.4y,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
42,blue-collar,married,basic.9y,yes,no,cellular,aug,fri,1,6,1,success,-1.7,94.027,-38.3,0.898,4991.6
28,blue-collar,married,basic.9y,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
75,retired,divorced,basic.9y,no,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1
54,retired,married,professional.course,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
27,admin.,married,university.degree,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2
41,blue-collar,married,basic.4y,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
30,management,married,university.degree,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
31,admin.,married,high.school,no,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
57,admin.,married,university.degree,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
47,admin.,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
48,blue-collar,divorced,professional.course,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
54,admin.,married,university.degree,no,yes,cellular,jul,tue,6,13,1,success,-2.9,92.469,-33.6,0.908,5076.2
44,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,technician,single,professional.course,no,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
31,technician,married,professional.course,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
53,retired,married,basic.9y,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
47,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,technician,single,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,technician,single,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
30,admin.,single,university.degree,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
28,technician,single,high.school,yes,yes,cellular,may,thu,1,11,1,success,-1.8,92.893,-46.2,1.327,5099.1
40,management,married,high.school,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
36,admin.,single,university.degree,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
47,admin.,married,university.degree,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
39,technician,single,university.degree,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
52,technician,married,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
58,self-employed,married,basic.9y,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
48,technician,married,university.degree,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
59,admin.,divorced,university.degree,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7
29,blue-collar,single,basic.9y,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
40,blue-collar,married,basic.6y,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6
32,admin.,single,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
40,blue-collar,married,basic.9y,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
32,services,married,university.degree,no,no,telephone,jul,mon,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
38,technician,married,university.degree,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50,admin.,single,university.degree,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50,management,married,high.school,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,technician,married,university.degree,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
23,student,single,high.school,no,no,telephone,mar,fri,1,3,1,success,-1.8,93.369,-34.8,0.649,5008.7
47,entrepreneur,married,university.degree,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
50,admin.,married,high.school,yes,yes,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5
46,admin.,single,high.school,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1
35,technician,married,professional.course,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
42,blue-collar,married,basic.4y,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
48,self-employed,married,basic.9y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
30,admin.,single,university.degree,no,no,cellular,sep,mon,6,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5
29,services,married,basic.9y,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
75,retired,divorced,high.school,no,no,telephone,apr,tue,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7
44,technician,divorced,professional.course,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
37,unemployed,single,basic.9y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
32,services,married,professional.course,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
60,retired,married,professional.course,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
38,entrepreneur,married,basic.6y,no,no,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
43,admin.,married,high.school,yes,no,cellular,aug,tue,2,3,2,success,-2.9,92.201,-31.4,0.838,5076.2
41,admin.,married,basic.6y,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
39,technician,married,professional.course,yes,no,telephone,dec,tue,1,999,0,nonexistent,-0.2,92.756,-45.9,3.428,5176.3
57,blue-collar,divorced,basic.9y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,blue-collar,married,basic.4y,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
23,student,single,high.school,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
53,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
49,services,married,high.school,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
51,housemaid,married,basic.4y,yes,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,blue-collar,single,basic.6y,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1
38,housemaid,married,university.degree,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
51,entrepreneur,married,university.degree,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
27,admin.,married,professional.course,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
26,student,single,university.degree,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
39,management,married,university.degree,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
37,housemaid,married,university.degree,yes,no,telephone,may,thu,11,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
29,services,single,high.school,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
34,admin.,married,university.degree,no,no,telephone,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
54,admin.,married,university.degree,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
41,services,married,high.school,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,entrepreneur,married,basic.4y,yes,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
28,admin.,married,high.school,no,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
29,blue-collar,married,high.school,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
29,admin.,single,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
53,technician,married,professional.course,yes,no,cellular,aug,thu,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2
23,services,single,high.school,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
27,housemaid,married,high.school,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1
48,management,married,university.degree,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
45,blue-collar,married,basic.6y,no,yes,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
48,admin.,married,university.degree,yes,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
57,admin.,divorced,university.degree,no,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8
42,admin.,married,high.school,no,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,technician,married,high.school,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
28,admin.,single,high.school,yes,no,cellular,may,thu,2,999,1,failure,-1.8,93.876,-40.0,0.683,5008.7
33,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
22,student,single,high.school,yes,yes,telephone,may,thu,2,1,1,success,-1.8,93.876,-40.0,0.699,5008.7
48,unemployed,single,basic.9y,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1
33,technician,single,professional.course,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
36,services,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,admin.,married,university.degree,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
48,technician,married,high.school,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
52,admin.,married,high.school,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,services,divorced,professional.course,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
35,admin.,married,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50,services,married,high.school,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
31,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
33,management,married,university.degree,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
35,admin.,single,high.school,no,no,cellular,apr,fri,2,5,2,success,-1.8,93.075,-47.1,1.405,5099.1
26,student,single,high.school,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1
36,self-employed,single,university.degree,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
59,technician,married,university.degree,no,no,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2
33,technician,married,professional.course,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
26,admin.,single,high.school,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
45,admin.,married,university.degree,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
53,management,married,university.degree,yes,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6
30,technician,married,professional.course,yes,no,cellular,oct,mon,1,9,2,success,-1.1,94.601,-49.5,1.032,4963.6
40,blue-collar,married,basic.6y,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
60,retired,divorced,professional.course,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
31,services,single,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
48,blue-collar,married,basic.9y,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
39,admin.,married,high.school,yes,no,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
34,blue-collar,single,basic.4y,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,blue-collar,married,basic.9y,yes,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
48,blue-collar,single,basic.4y,no,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,services,single,high.school,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
26,blue-collar,married,basic.4y,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
30,technician,married,high.school,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
36,admin.,single,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
38,admin.,married,university.degree,yes,no,cellular,aug,tue,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
35,blue-collar,single,basic.4y,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
34,technician,single,professional.course,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
55,services,divorced,high.school,yes,yes,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
52,services,single,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,admin.,married,university.degree,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
39,admin.,married,basic.9y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
43,services,single,high.school,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
24,admin.,single,high.school,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
31,management,single,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
43,blue-collar,married,basic.4y,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
29,admin.,single,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
39,technician,single,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,admin.,married,university.degree,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
37,blue-collar,single,basic.6y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,management,married,university.degree,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
43,technician,married,professional.course,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
35,admin.,single,high.school,yes,yes,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
47,management,married,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
31,technician,married,university.degree,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
45,admin.,divorced,university.degree,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
43,admin.,married,university.degree,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
24,services,single,basic.9y,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
36,admin.,married,university.degree,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
44,blue-collar,married,high.school,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,blue-collar,married,basic.9y,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,admin.,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
24,admin.,single,high.school,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
60,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
36,technician,divorced,professional.course,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,student,married,high.school,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
48,admin.,married,high.school,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
53,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,24,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,admin.,married,high.school,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,admin.,single,high.school,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
40,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,admin.,divorced,high.school,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1
51,services,married,high.school,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
54,self-employed,married,professional.course,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
31,technician,married,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
32,blue-collar,single,basic.6y,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
42,blue-collar,married,basic.6y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,admin.,married,university.degree,yes,no,cellular,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
49,admin.,married,basic.6y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
41,admin.,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
38,technician,married,professional.course,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
52,blue-collar,divorced,basic.9y,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
30,blue-collar,single,basic.9y,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
38,housemaid,married,basic.4y,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
31,housemaid,married,high.school,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,admin.,married,university.degree,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
34,technician,married,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
30,management,married,university.degree,yes,no,telephone,may,fri,18,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,technician,single,professional.course,no,no,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
33,management,single,university.degree,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1
52,blue-collar,married,basic.9y,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
42,blue-collar,divorced,basic.9y,no,yes,cellular,may,wed,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
45,admin.,married,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,admin.,single,high.school,yes,yes,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
58,blue-collar,married,basic.4y,yes,yes,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
34,entrepreneur,single,university.degree,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
27,blue-collar,married,basic.9y,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
31,technician,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
33,services,married,professional.course,no,no,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
39,admin.,married,professional.course,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
57,self-employed,married,university.degree,yes,yes,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,management,divorced,high.school,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
34,admin.,single,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
51,blue-collar,married,basic.4y,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
